"site","time","SST"
"PSSB","2024-04-01",-4.2716064453125
"PSFB","2024-04-01",-4.2716064453125
"SYSE","2024-04-01",-4.32199096679688
"SYSW","2024-04-01",-4.32199096679688
"SYLM","2024-04-01",-4.32199096679688
"JBAB","2024-04-01",-3.96737670898438
"NRBW","2024-04-01",-3.953857421875
"MEBB","2024-04-01",-3.953857421875
"MEKB","2024-04-01",-3.953857421875
"MEPA","2024-04-01",-3.953857421875
"SWAIN","2024-04-01",-2.8665771484375
"OTIS","2024-05-01",-2.87301635742188
"CHSWRR","2024-05-01",-4.82656860351562
"CHSWRG","2024-05-01",-4.82656860351562
"PSSB","2024-05-01",-4.85775756835938
"PSFB","2024-05-01",-4.85775756835938
"SYSE","2024-05-01",-4.9112548828125
"SYSW","2024-05-01",-4.9112548828125
"SYLM","2024-05-01",-4.9112548828125
"JBAB","2024-05-01",-4.66342163085938
"NRBW","2024-05-01",-4.72433471679688
"MEBB","2024-05-01",-4.72433471679688
"MEKB","2024-05-01",-4.72433471679688
"MEPA","2024-05-01",-4.72433471679688
"SWAIN","2024-05-01",-2.93359375
"OTIS","2024-06-01",-3.02325439453125
"CHSWRR","2024-06-01",-4.8994140625
"CHSWRG","2024-06-01",-4.8994140625
"PSSB","2024-06-01",-4.96572875976562
"PSFB","2024-06-01",-4.96572875976562
"SYSE","2024-06-01",-5.19091796875
"SYSW","2024-06-01",-5.19091796875
"SYLM","2024-06-01",-5.19091796875
"JBAB","2024-06-01",-5.0230712890625
"NRBW","2024-06-01",-5.0894775390625
"MEBB","2024-06-01",-5.0894775390625
"MEKB","2024-06-01",-5.0894775390625
"MEPA","2024-06-01",-5.0894775390625
"SWAIN","2024-06-01",-2.82571411132812
"OTIS","2024-07-01",-2.62774658203125
"CHSWRR","2024-07-01",-4.40286254882812
"CHSWRG","2024-07-01",-4.40286254882812
"PSSB","2024-07-01",-4.60720825195312
"PSFB","2024-07-01",-4.60720825195312
"SYSE","2024-07-01",-4.94110107421875
"SYSW","2024-07-01",-4.94110107421875
"SYLM","2024-07-01",-4.94110107421875
"JBAB","2024-07-01",-5.03961181640625
"NRBW","2024-07-01",-5.03582763671875
"MEBB","2024-07-01",-5.03582763671875
"MEKB","2024-07-01",-5.03582763671875
"MEPA","2024-07-01",-5.03582763671875
"SWAIN","2024-07-01",-2.24411010742188
"OTIS","2024-08-01",-1.66885375976562
"CHSWRR","2024-08-01",-3.01190185546875
"CHSWRG","2024-08-01",-3.01190185546875
"PSSB","2024-08-01",-3.2052001953125
"PSFB","2024-08-01",-3.2052001953125
"SYSE","2024-08-01",-3.53927612304688
"SYSW","2024-08-01",-3.53927612304688
"SYLM","2024-08-01",-3.53927612304688
"JBAB","2024-08-01",-3.8746337890625
"NRBW","2024-08-01",-3.63687133789062
"MEBB","2024-08-01",-3.63687133789062
"MEKB","2024-08-01",-3.63687133789062
"MEPA","2024-08-01",-3.63687133789062
"SWAIN","2024-08-01",-1.09353637695312
"OTIS","2024-09-01",-0.583953857421875
"CHSWRR","2024-09-01",-1.62722778320312
"CHSWRG","2024-09-01",-1.62722778320312
"PSSB","2024-09-01",-2.29241943359375
"PSFB","2024-09-01",-2.29241943359375
"SYSE","2024-09-01",-2.30245971679688
"SYSW","2024-09-01",-2.30245971679688
"SYLM","2024-09-01",-2.30245971679688
"JBAB","2024-09-01",-2.60830688476562
"NRBW","2024-09-01",-1.96701049804688
"MEBB","2024-09-01",-1.96701049804688
"MEKB","2024-09-01",-1.96701049804688
"MEPA","2024-09-01",-1.96701049804688
"SWAIN","2024-09-01",-0.07171630859375
"OTIS","2024-10-01",0.313018798828125
"CHSWRR","2024-10-01",0.71728515625
"CHSWRG","2024-10-01",0.71728515625
"PSSB","2024-10-01",0.720306396484375
"PSFB","2024-10-01",0.720306396484375
"SYSE","2024-10-01",0.6717529296875
"SYSW","2024-10-01",0.6717529296875
"SYLM","2024-10-01",0.6717529296875
"JBAB","2024-10-01",0.775482177734375
"NRBW","2024-10-01",1.45645141601562
"MEBB","2024-10-01",1.45645141601562
"MEKB","2024-10-01",1.45645141601562
"MEPA","2024-10-01",1.45645141601562
"SWAIN","2024-10-01",-0.072540283203125
"OTIS","2024-11-01",0.265411376953125
"CHSWRR","2024-11-01",0.282440185546875
"CHSWRG","2024-11-01",0.282440185546875
"PSSB","2024-11-01",0.334136962890625
"PSFB","2024-11-01",0.334136962890625
"SYSE","2024-11-01",0.352264404296875
"SYSW","2024-11-01",0.352264404296875
"SYLM","2024-11-01",0.352264404296875
"JBAB","2024-11-01",0.70135498046875
"NRBW","2024-11-01",1.1728515625
"MEBB","2024-11-01",1.1728515625
"MEKB","2024-11-01",1.1728515625
"MEPA","2024-11-01",1.1728515625
"SWAIN","2024-11-01",-0.1343994140625
"OTIS","2024-12-01",-0.016265869140625
"CHSWRR","2024-12-01",-0.4837646484375
"CHSWRG","2024-12-01",-0.4837646484375
"PSSB","2024-12-01",-0.553497314453125
"PSFB","2024-12-01",-0.553497314453125
"SYSE","2024-12-01",-0.4864501953125
"SYSW","2024-12-01",-0.4864501953125
"SYLM","2024-12-01",-0.4864501953125
"JBAB","2024-12-01",-0.166534423828125
"NRBW","2024-12-01",0.041748046875
"MEBB","2024-12-01",0.041748046875
"MEKB","2024-12-01",0.041748046875
"MEPA","2024-12-01",0.041748046875
"SWAIN","2024-12-01",-0.42303466796875
"OTIS","2025-01-01",0.1942138671875
"CHSWRR","2025-01-01",-0.56640625
"CHSWRG","2025-01-01",-0.56640625
"PSSB","2025-01-01",-1.12191772460938
"PSFB","2025-01-01",-1.12191772460938
"SYSE","2025-01-01",-1.1282958984375
"SYSW","2025-01-01",-1.1282958984375
"SYLM","2025-01-01",-1.1282958984375
"JBAB","2025-01-01",-1.435302734375
"NRBW","2025-01-01",-1.06805419921875
"MEBB","2025-01-01",-1.06805419921875
"MEKB","2025-01-01",-1.06805419921875
"MEPA","2025-01-01",-1.06805419921875
"SWAIN","2025-01-01",0.424407958984375
"OTIS","2025-02-01",-0.596405029296875
"CHSWRR","2025-02-01",-1.65667724609375
"CHSWRG","2025-02-01",-1.65667724609375
"PSSB","2025-02-01",-1.62457275390625
"PSFB","2025-02-01",-1.62457275390625
"SYSE","2025-02-01",-1.73831176757812
"SYSW","2025-02-01",-1.73831176757812
"SYLM","2025-02-01",-1.73831176757812
"JBAB","2025-02-01",-1.64053344726562
"NRBW","2025-02-01",-1.96310424804688
"MEBB","2025-02-01",-1.96310424804688
"MEKB","2025-02-01",-1.96310424804688
"MEPA","2025-02-01",-1.96310424804688
"SWAIN","2025-02-01",-1.08847045898438
"OTIS","2025-03-01",-1.40829467773438
"CHSWRR","2025-03-01",-2.92535400390625
"CHSWRG","2025-03-01",-2.92535400390625
"PSSB","2025-03-01",-2.76815795898438
"PSFB","2025-03-01",-2.76815795898438
"SYSE","2025-03-01",-3.05972290039062
"SYSW","2025-03-01",-3.05972290039062
"SYLM","2025-03-01",-3.05972290039062
"JBAB","2025-03-01",-3.05865478515625
"NRBW","2025-03-01",-3.22415161132812
"MEBB","2025-03-01",-3.22415161132812
"MEKB","2025-03-01",-3.22415161132812
"MEPA","2025-03-01",-3.22415161132812
"SWAIN","2025-03-01",-1.94747924804688
"OTIS","2025-04-01",-2.4478759765625
"CHSWRR","2025-04-01",-4.0626220703125
"CHSWRG","2025-04-01",-4.0626220703125
"PSSB","2025-04-01",-3.91409301757812
"PSFB","2025-04-01",-3.91409301757812
"SYSE","2025-04-01",-4.23590087890625
"SYSW","2025-04-01",-4.23590087890625
"SYLM","2025-04-01",-4.23590087890625
"JBAB","2025-04-01",-4.1502685546875
"NRBW","2025-04-01",-4.3427734375
"MEBB","2025-04-01",-4.3427734375
"MEKB","2025-04-01",-4.3427734375
"MEPA","2025-04-01",-4.3427734375
"SWAIN","2025-04-01",-2.91461181640625
"OTIS","2025-05-01",-3.2310791015625
"CHSWRR","2025-05-01",-4.87164306640625
"CHSWRG","2025-05-01",-4.87164306640625
"PSSB","2025-05-01",-4.62265014648438
"PSFB","2025-05-01",-4.62265014648438
"SYSE","2025-05-01",-4.91183471679688
"SYSW","2025-05-01",-4.91183471679688
"SYLM","2025-05-01",-4.91183471679688
"JBAB","2025-05-01",-4.80770874023438
"NRBW","2025-05-01",-5.02023315429688
"MEBB","2025-05-01",-5.02023315429688
"MEKB","2025-05-01",-5.02023315429688
"MEPA","2025-05-01",-5.02023315429688
"SWAIN","2025-05-01",-3.80654907226562
"OTIS","2025-06-01",-3.31515502929688
"CHSWRR","2025-06-01",-4.9068603515625
"CHSWRG","2025-06-01",-4.9068603515625
"PSSB","2025-06-01",-4.65374755859375
"PSFB","2025-06-01",-4.65374755859375
"SYSE","2025-06-01",-4.896240234375
"SYSW","2025-06-01",-4.896240234375
"SYLM","2025-06-01",-4.896240234375
"JBAB","2025-06-01",-4.96673583984375
"NRBW","2025-06-01",-5.14785766601562
"MEBB","2025-06-01",-5.14785766601562
"MEKB","2025-06-01",-5.14785766601562
"MEPA","2025-06-01",-5.14785766601562
"SWAIN","2025-06-01",-3.9583740234375
"OTIS","2025-07-01",-2.834716796875
"CHSWRR","2025-07-01",-3.39456176757812
"CHSWRG","2025-07-01",-3.39456176757812
"PSSB","2025-07-01",-3.23602294921875
"PSFB","2025-07-01",-3.23602294921875
"SYSE","2025-07-01",-3.545166015625
"SYSW","2025-07-01",-3.545166015625
"SYLM","2025-07-01",-3.545166015625
"JBAB","2025-07-01",-3.970703125
"NRBW","2025-07-01",-4.17263793945312
"MEBB","2025-07-01",-4.17263793945312
"MEKB","2025-07-01",-4.17263793945312
"MEPA","2025-07-01",-4.17263793945312
"SWAIN","2025-07-01",-3.15512084960938
"OTIS","2025-08-01",-1.92739868164062
"CHSWRR","2025-08-01",-2.4796142578125
"CHSWRG","2025-08-01",-2.4796142578125
"PSSB","2025-08-01",-1.85775756835938
"PSFB","2025-08-01",-1.85775756835938
"SYSE","2025-08-01",-2.13827514648438
"SYSW","2025-08-01",-2.13827514648438
"SYLM","2025-08-01",-2.13827514648438
"JBAB","2025-08-01",-2.22512817382812
"NRBW","2025-08-01",-2.21414184570312
"MEBB","2025-08-01",-2.21414184570312
"MEKB","2025-08-01",-2.21414184570312
"MEPA","2025-08-01",-2.21414184570312
"SWAIN","2025-08-01",-2.04171752929688
"OTIS","2025-09-01",-0.866363525390625
"CHSWRR","2025-09-01",-1.19256591796875
"CHSWRG","2025-09-01",-1.19256591796875
"PSSB","2025-09-01",-0.911102294921875
"PSFB","2025-09-01",-0.911102294921875
"SYSE","2025-09-01",-0.961700439453125
"SYSW","2025-09-01",-0.961700439453125
"SYLM","2025-09-01",-0.961700439453125
"JBAB","2025-09-01",-0.854278564453125
"NRBW","2025-09-01",-0.37890625
"MEBB","2025-09-01",-0.37890625
"MEKB","2025-09-01",-0.37890625
"MEPA","2025-09-01",-0.37890625
"SWAIN","2025-09-01",-0.978912353515625
"OTIS","2025-10-01",0.4842529296875
"CHSWRR","2025-10-01",-0.009796142578125
"CHSWRG","2025-10-01",-0.009796142578125
"PSSB","2025-10-01",-0.38238525390625
"PSFB","2025-10-01",-0.38238525390625
"SYSE","2025-10-01",-0.294403076171875
"SYSW","2025-10-01",-0.294403076171875
"SYLM","2025-10-01",-0.294403076171875
"JBAB","2025-10-01",-0.4256591796875
"NRBW","2025-10-01",-0.109619140625
"MEBB","2025-10-01",-0.109619140625
"MEKB","2025-10-01",-0.109619140625
"MEPA","2025-10-01",-0.109619140625
"SWAIN","2025-10-01",0.4814453125
"OTIS","2025-11-01",0.47900390625
"CHSWRR","2025-11-01",0.1072998046875
"CHSWRG","2025-11-01",0.1072998046875
"PSSB","2025-11-01",-0.486785888671875
"PSFB","2025-11-01",-0.486785888671875
"SYSE","2025-11-01",-0.316375732421875
"SYSW","2025-11-01",-0.316375732421875
"SYLM","2025-11-01",-0.316375732421875
"JBAB","2025-11-01",-0.385009765625
"NRBW","2025-11-01",-0.234649658203125
"MEBB","2025-11-01",-0.234649658203125
"MEKB","2025-11-01",-0.234649658203125
"MEPA","2025-11-01",-0.234649658203125
"SWAIN","2025-11-01",0.5458984375
"OTIS","2025-12-01",0.253814697265625
"CHSWRR","2025-12-01",-0.47998046875
"CHSWRG","2025-12-01",-0.47998046875
"PSSB","2025-12-01",-0.912811279296875
"PSFB","2025-12-01",-0.912811279296875
"SYSE","2025-12-01",-0.696685791015625
"SYSW","2025-12-01",-0.696685791015625
"SYLM","2025-12-01",-0.696685791015625
"JBAB","2025-12-01",-0.597991943359375
"NRBW","2025-12-01",-0.952606201171875
"MEBB","2025-12-01",-0.952606201171875
"MEKB","2025-12-01",-0.952606201171875
"MEPA","2025-12-01",-0.952606201171875
"SWAIN","2025-12-01",0.0673828125
"OTIS","2026-01-01",0.25390625
"CHSWRR","2026-01-01",-0.185089111328125
"CHSWRG","2026-01-01",-0.185089111328125
"PSSB","2026-01-01",-0.3062744140625
"PSFB","2026-01-01",-0.3062744140625
"SYSE","2026-01-01",-0.180084228515625
"SYSW","2026-01-01",-0.180084228515625
"SYLM","2026-01-01",-0.180084228515625
"JBAB","2026-01-01",-0.045166015625
"NRBW","2026-01-01",0.697479248046875
"MEBB","2026-01-01",0.697479248046875
"MEKB","2026-01-01",0.697479248046875
"MEPA","2026-01-01",0.697479248046875
"SWAIN","2026-01-01",0.049591064453125
"OTIS","2026-02-01",-0.314605712890625
"CHSWRR","2026-02-01",-1.08529663085938
"CHSWRG","2026-02-01",-1.08529663085938
"PSSB","2026-02-01",-1.38729858398438
"PSFB","2026-02-01",-1.38729858398438
"SYSE","2026-02-01",-1.25918579101562
"SYSW","2026-02-01",-1.25918579101562
"SYLM","2026-02-01",-1.25918579101562
"JBAB","2026-02-01",-1.11990356445312
"NRBW","2026-02-01",-1.164794921875
"MEBB","2026-02-01",-1.164794921875
"MEKB","2026-02-01",-1.164794921875
"MEPA","2026-02-01",-1.164794921875
"SWAIN","2026-02-01",-0.6220703125
"OTIS","2026-03-01",-1.327392578125
"CHSWRR","2026-03-01",-2.28701782226562
"CHSWRG","2026-03-01",-2.28701782226562
"PSSB","2026-03-01",-2.35128784179688
"PSFB","2026-03-01",-2.35128784179688
"SYSE","2026-03-01",-2.39794921875
"SYSW","2026-03-01",-2.39794921875
"SYLM","2026-03-01",-2.39794921875
"JBAB","2026-03-01",-2.18264770507812
"NRBW","2026-03-01",-2.29718017578125
"MEBB","2026-03-01",-2.29718017578125
"MEKB","2026-03-01",-2.29718017578125
"MEPA","2026-03-01",-2.29718017578125
"SWAIN","2026-03-01",-1.9599609375
"OTIS","2026-04-01",-2.35418701171875
"CHSWRR","2026-04-01",-3.72378540039062
"CHSWRG","2026-04-01",-3.72378540039062
"PSSB","2026-04-01",-3.78323364257812
"PSFB","2026-04-01",-3.78323364257812
"SYSE","2026-04-01",-4.01937866210938
"SYSW","2026-04-01",-4.01937866210938
"SYLM","2026-04-01",-4.01937866210938
"JBAB","2026-04-01",-3.685791015625
"NRBW","2026-04-01",-3.69076538085938
"MEBB","2026-04-01",-3.69076538085938
"MEKB","2026-04-01",-3.69076538085938
"MEPA","2026-04-01",-3.69076538085938
"SWAIN","2026-04-01",-2.81124877929688
"OTIS","2026-05-01",-2.97921752929688
"CHSWRR","2026-05-01",-4.69650268554688
"CHSWRG","2026-05-01",-4.69650268554688
"PSSB","2026-05-01",-4.818603515625
"PSFB","2026-05-01",-4.818603515625
"SYSE","2026-05-01",-5.12924194335938
"SYSW","2026-05-01",-5.12924194335938
"SYLM","2026-05-01",-5.12924194335938
"JBAB","2026-05-01",-4.84841918945312
"NRBW","2026-05-01",-4.86456298828125
"MEBB","2026-05-01",-4.86456298828125
"MEKB","2026-05-01",-4.86456298828125
"MEPA","2026-05-01",-4.86456298828125
"SWAIN","2026-05-01",-3.132568359375
"OTIS","2026-06-01",-3.06134033203125
"CHSWRR","2026-06-01",-4.84494018554688
"CHSWRG","2026-06-01",-4.84494018554688
"PSSB","2026-06-01",-5.04275512695312
"PSFB","2026-06-01",-5.04275512695312
"SYSE","2026-06-01",-5.4398193359375
"SYSW","2026-06-01",-5.4398193359375
"SYLM","2026-06-01",-5.4398193359375
"JBAB","2026-06-01",-5.29946899414062
"NRBW","2026-06-01",-5.38748168945312
"MEBB","2026-06-01",-5.38748168945312
"MEKB","2026-06-01",-5.38748168945312
"MEPA","2026-06-01",-5.38748168945312
"SWAIN","2026-06-01",-2.88311767578125
"OTIS","2026-07-01",-2.7489013671875
"CHSWRR","2026-07-01",-3.899169921875
"CHSWRG","2026-07-01",-3.899169921875
"PSSB","2026-07-01",-4.09173583984375
"PSFB","2026-07-01",-4.09173583984375
"SYSE","2026-07-01",-4.56863403320312
"SYSW","2026-07-01",-4.56863403320312
"SYLM","2026-07-01",-4.56863403320312
"JBAB","2026-07-01",-4.84097290039062
"NRBW","2026-07-01",-4.84683227539062
"MEBB","2026-07-01",-4.84683227539062
"MEKB","2026-07-01",-4.84683227539062
"MEPA","2026-07-01",-4.84683227539062
"SWAIN","2026-07-01",-2.4757080078125
"OTIS","2026-08-01",-2.12200927734375
"CHSWRR","2026-08-01",-2.66656494140625
"CHSWRG","2026-08-01",-2.66656494140625
"PSSB","2026-08-01",-2.67245483398438
"PSFB","2026-08-01",-2.67245483398438
"SYSE","2026-08-01",-2.88552856445312
"SYSW","2026-08-01",-2.88552856445312
"SYLM","2026-08-01",-2.88552856445312
"JBAB","2026-08-01",-3.11416625976562
"NRBW","2026-08-01",-2.7327880859375
"MEBB","2026-08-01",-2.7327880859375
"MEKB","2026-08-01",-2.7327880859375
"MEPA","2026-08-01",-2.7327880859375
"SWAIN","2026-08-01",-1.95632934570312
"OTIS","2026-09-01",-0.90277099609375
"CHSWRR","2026-09-01",-1.18124389648438
"CHSWRG","2026-09-01",-1.18124389648438
"PSSB","2026-09-01",-1.2823486328125
"PSFB","2026-09-01",-1.2823486328125
"SYSE","2026-09-01",-1.31021118164062
"SYSW","2026-09-01",-1.31021118164062
"SYLM","2026-09-01",-1.31021118164062
"JBAB","2026-09-01",-1.31393432617188
"NRBW","2026-09-01",-0.498931884765625
"MEBB","2026-09-01",-0.498931884765625
"MEKB","2026-09-01",-0.498931884765625
"MEPA","2026-09-01",-0.498931884765625
"SWAIN","2026-09-01",-0.83404541015625
"OTIS","2026-10-01",0.82611083984375
"CHSWRR","2026-10-01",0.170745849609375
"CHSWRG","2026-10-01",0.170745849609375
"PSSB","2026-10-01",-0.166839599609375
"PSFB","2026-10-01",-0.166839599609375
"SYSE","2026-10-01",-0.04296875
"SYSW","2026-10-01",-0.04296875
"SYLM","2026-10-01",-0.04296875
"JBAB","2026-10-01",0.254638671875
"NRBW","2026-10-01",0.8331298828125
"MEBB","2026-10-01",0.8331298828125
"MEKB","2026-10-01",0.8331298828125
"MEPA","2026-10-01",0.8331298828125
"SWAIN","2026-10-01",0.767608642578125
"OTIS","2026-11-01",1.23825073242188
"CHSWRR","2026-11-01",0.826446533203125
"CHSWRG","2026-11-01",0.826446533203125
"PSSB","2026-11-01",0.346343994140625
"PSFB","2026-11-01",0.346343994140625
"SYSE","2026-11-01",0.475982666015625
"SYSW","2026-11-01",0.475982666015625
"SYLM","2026-11-01",0.475982666015625
"JBAB","2026-11-01",0.655517578125
"NRBW","2026-11-01",0.65582275390625
"MEBB","2026-11-01",0.65582275390625
"MEKB","2026-11-01",0.65582275390625
"MEPA","2026-11-01",0.65582275390625
"SWAIN","2026-11-01",1.28091430664062
"OTIS","2026-12-01",0.7308349609375
"CHSWRR","2026-12-01",-0.05389404296875
"CHSWRG","2026-12-01",-0.05389404296875
"PSSB","2026-12-01",-0.74310302734375
"PSFB","2026-12-01",-0.74310302734375
"SYSE","2026-12-01",-0.47882080078125
"SYSW","2026-12-01",-0.47882080078125
"SYLM","2026-12-01",-0.47882080078125
"JBAB","2026-12-01",-0.152862548828125
"NRBW","2026-12-01",-0.15411376953125
"MEBB","2026-12-01",-0.15411376953125
"MEKB","2026-12-01",-0.15411376953125
"MEPA","2026-12-01",-0.15411376953125
"SWAIN","2026-12-01",0.63525390625
"OTIS","2027-01-01",0.25927734375
"CHSWRR","2027-01-01",0.061126708984375
"CHSWRG","2027-01-01",0.061126708984375
"PSSB","2027-01-01",-0.313995361328125
"PSFB","2027-01-01",-0.313995361328125
"SYSE","2027-01-01",-0.328033447265625
"SYSW","2027-01-01",-0.328033447265625
"SYLM","2027-01-01",-0.328033447265625
"JBAB","2027-01-01",-0.545257568359375
"NRBW","2027-01-01",0.253875732421875
"MEBB","2027-01-01",0.253875732421875
"MEKB","2027-01-01",0.253875732421875
"MEPA","2027-01-01",0.253875732421875
"SWAIN","2027-01-01",0.0831298828125
"OTIS","2027-02-01",-0.379150390625
"CHSWRR","2027-02-01",-0.7508544921875
"CHSWRG","2027-02-01",-0.7508544921875
"PSSB","2027-02-01",-0.86456298828125
"PSFB","2027-02-01",-0.86456298828125
"SYSE","2027-02-01",-1.03509521484375
"SYSW","2027-02-01",-1.03509521484375
"SYLM","2027-02-01",-1.03509521484375
"JBAB","2027-02-01",-1.11483764648438
"NRBW","2027-02-01",-1.49649047851562
"MEBB","2027-02-01",-1.49649047851562
"MEKB","2027-02-01",-1.49649047851562
"MEPA","2027-02-01",-1.49649047851562
"SWAIN","2027-02-01",-1.0673828125
"OTIS","2027-03-01",-1.40518188476562
"CHSWRR","2027-03-01",-2.51553344726562
"CHSWRG","2027-03-01",-2.51553344726562
"PSSB","2027-03-01",-2.32162475585938
"PSFB","2027-03-01",-2.32162475585938
"SYSE","2027-03-01",-2.62997436523438
"SYSW","2027-03-01",-2.62997436523438
"SYLM","2027-03-01",-2.62997436523438
"JBAB","2027-03-01",-2.66720581054688
"NRBW","2027-03-01",-2.8603515625
"MEBB","2027-03-01",-2.8603515625
"MEKB","2027-03-01",-2.8603515625
"MEPA","2027-03-01",-2.8603515625
"SWAIN","2027-03-01",-2.25820922851562
"OTIS","2027-04-01",-2.57373046875
"CHSWRR","2027-04-01",-4.07089233398438
"CHSWRG","2027-04-01",-4.07089233398438
"PSSB","2027-04-01",-3.96792602539062
"PSFB","2027-04-01",-3.96792602539062
"SYSE","2027-04-01",-4.21661376953125
"SYSW","2027-04-01",-4.21661376953125
"SYLM","2027-04-01",-4.21661376953125
"JBAB","2027-04-01",-4.05990600585938
"NRBW","2027-04-01",-4.13006591796875
"MEBB","2027-04-01",-4.13006591796875
"MEKB","2027-04-01",-4.13006591796875
"MEPA","2027-04-01",-4.13006591796875
"SWAIN","2027-04-01",-3.38287353515625
"OTIS","2027-05-01",-3.375732421875
"CHSWRR","2027-05-01",-4.87677001953125
"CHSWRG","2027-05-01",-4.87677001953125
"PSSB","2027-05-01",-4.86895751953125
"PSFB","2027-05-01",-4.86895751953125
"SYSE","2027-05-01",-5.0576171875
"SYSW","2027-05-01",-5.0576171875
"SYLM","2027-05-01",-5.0576171875
"JBAB","2027-05-01",-4.91256713867188
"NRBW","2027-05-01",-5.0089111328125
"MEBB","2027-05-01",-5.0089111328125
